368, 49.857, 19.659, 100.0, 0.5
369, 49.857, 19.659, 100.0, 0.5
370, 49.857, 19.659, 100.0, 0.5
371, 49.857, 19.659, 100.0, 0.5
372, 50.441, 19.838, 100.0, 0.5
373, 50.228, 19.887, 100.0, 0.5
374, 49.490, 19.431, 100.0, 0.5
375, 49.088, 19.237, 100.0, 0.5
376, 50.737, 19.428, 100.0, 0.5
377, 49.033, 18.993, 100.0, 0.5
378, 49.121, 18.987, 100.0, 0.5
379, 49.033, 18.993, 100.0, 0.5
380, 49.465, 18.920, 100.0, 0.5
381, 80.642, 33.110, 100.0, 0.5
382, 49.033, 18.993, 100.0, 0.5
383, 49.033, 18.993, 100.0, 0.5
384, 50.575, 20.328, 100.0, 0.5
385, 60.389, 21.880, 100.0, 0.5
386, 48.731, 19.077, 100.0, 0.5
387, 48.140, 18.850, 100.0, 0.5
388, 48.140, 18.850, 100.0, 0.5
389, 49.072, 18.277, 100.0, 0.5
390, 48.140, 18.850, 100.0, 0.5
391, 47.840, 18.681, 100.0, 0.5
392, 47.840, 18.681, 100.0, 0.5
393, 47.844, 18.684, 100.0, 0.5
394, 47.993, 18.020, 100.0, 0.5
395, 50.113, 18.590, 100.0, 0.5
396, 48.274, 19.258, 100.0, 0.5
397, 48.539, 18.561, 100.0, 0.5
398, 47.379, 18.586, 100.0, 0.5
399, 48.933, 20.191, 100.0, 0.5
400, 49.320, 19.525, 100.0, 0.5
401, 47.795, 18.497, 100.0, 0.5
402, 47.379, 18.586, 100.0, 0.5
403, 47.401, 18.583, 100.0, 0.5
404, 48.407, 19.189, 100.0, 0.5
405, 47.998, 18.960, 100.0, 0.5
406, 47.379, 18.586, 100.0, 0.5
407, 47.379, 18.586, 100.0, 0.5
408, 50.865, 20.180, 100.0, 0.5
409, 47.379, 18.586, 100.0, 0.5
410, 51.187, 18.781, 100.0, 0.5
411, 47.636, 18.227, 100.0, 0.5
412, 49.630, 18.639, 100.0, 0.5
413, 48.637, 19.461, 100.0, 0.5
414, 47.379, 18.586, 100.0, 0.5
415, 47.285, 19.331, 100.0, 0.5
416, 47.235, 19.297, 100.0, 0.5
417, 47.231, 19.316, 100.0, 0.5
418, 47.231, 19.316, 100.0, 0.5
419, 47.251, 19.321, 100.0, 0.5
420, 47.295, 19.478, 100.0, 0.5
421, 47.301, 18.620, 100.0, 0.5
422, 48.305, 19.088, 100.0, 0.5
423, 48.170, 19.352, 100.0, 0.5
424, 47.231, 19.316, 100.0, 0.5
425, 47.276, 19.308, 100.0, 0.5
426, 47.231, 19.316, 100.0, 0.5
427, 56.938, 24.816, 100.0, 0.5
428, 47.346, 19.306, 100.0, 0.5
429, 57.995, 25.379, 100.0, 0.5
